"reservation_id","customer_id","hotel_id","confirmed","date_checkin","date_checkout"
41831,22997,634,1,"2023-08-19","2025-07-02"
41832,15951,241,0,"2024-04-09","2024-12-28"
41833,35933,974,1,"2024-07-03","2025-06-11"
41834,36764,314,1,"2024-04-15","2024-07-06"
41835,33733,361,1,"2024-01-05","2024-12-12"
41836,8860,745,0,"2024-03-09","2024-08-16"
41837,36751,113,0,"2023-10-19","2025-05-10"
41838,20719,879,1,"2023-11-13","2024-10-27"
41839,14069,148,1,"2024-05-14","2024-10-05"
41840,38055,426,0,"2023-09-12","2024-09-21"
41841,6183,603,1,"2024-01-26","2024-11-06"
41842,11999,166,1,"2024-06-06","2025-02-07"
41843,31925,302,0,"2023-12-25","2025-06-27"
41844,43034,8,1,"2023-11-29","2025-04-07"
41845,43418,235,1,"2024-05-23","2025-01-27"
41846,44590,725,0,"2024-04-20","2024-11-20"
41847,16107,823,0,"2024-05-08","2024-08-23"
41848,30852,965,0,"2023-10-30","2025-02-07"
41849,39364,829,1,"2023-11-20","2024-10-01"
41850,24551,339,0,"2023-08-22","2025-02-28"
41851,2287,5,0,"2023-09-18","2025-01-27"
41852,24406,959,1,"2023-07-28","2025-06-27"
41853,35533,233,1,"2024-06-16","2025-02-22"
41854,37064,271,0,"2023-12-04","2025-05-12"
41855,49807,461,1,"2024-01-03","2025-06-05"
41856,6926,589,1,"2024-01-01","2024-11-05"
41857,13509,661,0,"2024-05-27","2024-08-10"
41858,29635,834,0,"2024-03-10","2024-10-28"
41859,20253,460,0,"2024-03-06","2024-08-01"
41860,45470,500,1,"2023-09-08","2025-06-09"
41861,48501,430,1,"2024-06-04","2024-11-16"
41862,45969,72,1,"2023-10-05","2024-08-15"
41863,43058,554,1,"2024-06-09","2024-10-21"
41864,2813,809,1,"2024-04-06","2025-03-13"
41865,19216,917,0,"2024-06-26","2024-07-05"
41866,47105,568,1,"2023-08-12","2025-05-25"
41867,22671,448,0,"2023-08-23","2025-06-22"
41868,43427,174,1,"2023-12-06","2024-08-21"
41869,22025,12,1,"2024-02-23","2025-02-07"
41870,8360,164,0,"2023-10-29","2024-07-16"
41871,18625,7,1,"2024-05-23","2025-05-06"
41872,18807,805,0,"2024-03-10","2025-05-17"
41873,43912,972,1,"2023-09-27","2024-10-17"
41874,42226,865,0,"2024-02-25","2024-07-30"
41875,18324,724,0,"2023-07-21","2025-01-02"
41876,42352,824,1,"2024-04-13","2024-07-15"
41877,44397,695,1,"2024-04-13","2025-01-01"
41878,9872,355,1,"2023-09-10","2024-11-10"
41879,2082,929,1,"2024-01-13","2024-09-08"
41880,7322,988,1,"2023-08-15","2025-01-21"
41881,6730,481,1,"2024-06-13","2025-05-28"
41882,7522,229,1,"2024-01-28","2024-08-19"
41883,47048,655,0,"2024-01-08","2025-01-02"
41884,36303,596,0,"2024-06-12","2024-12-25"
41885,23340,920,0,"2023-12-05","2024-09-14"
41886,8573,122,1,"2024-06-01","2025-01-13"
41887,45024,903,0,"2023-08-26","2025-01-18"
41888,47698,457,0,"2024-03-15","2024-10-29"
41889,5618,34,0,"2024-01-23","2024-07-20"
41890,31260,590,1,"2024-03-16","2025-04-02"
41891,25284,204,1,"2024-05-28","2025-04-30"
41892,40730,125,0,"2023-07-19","2024-11-16"
41893,26602,836,0,"2023-09-14","2024-10-29"
41894,46871,774,0,"2023-08-25","2025-01-02"
41895,41785,527,1,"2023-11-27","2025-03-28"
41896,36914,709,0,"2023-09-27","2025-02-06"
41897,47437,745,0,"2023-09-15","2024-08-25"
41898,22662,202,1,"2024-02-23","2024-10-12"
41899,17324,708,1,"2023-11-07","2024-08-28"
41900,11180,361,0,"2023-11-20","2025-01-03"
41901,30600,51,0,"2024-06-21","2025-03-31"
41902,21766,226,1,"2023-12-03","2025-01-20"
41903,25748,282,1,"2024-01-17","2025-01-06"
41904,21025,997,1,"2023-08-31","2024-08-08"
41905,13762,562,0,"2024-03-04","2025-05-14"
41906,48982,912,0,"2023-09-17","2024-07-29"
41907,43708,573,0,"2024-05-01","2025-06-19"
41908,38876,436,0,"2023-12-08","2025-05-07"
41909,10052,735,1,"2023-07-15","2024-08-10"
41910,39245,968,0,"2024-01-03","2025-06-19"
41911,8368,674,0,"2023-08-30","2025-02-27"
41912,29600,443,1,"2024-01-31","2024-12-01"
41913,3201,258,0,"2024-01-21","2025-04-08"
41914,1142,791,1,"2024-06-14","2024-12-22"
41915,9867,757,0,"2024-04-26","2025-03-19"
41916,15893,64,1,"2024-04-16","2024-09-12"
41917,21581,741,0,"2024-05-31","2024-10-08"
41918,23869,511,0,"2023-11-23","2025-01-11"
41919,43587,641,1,"2023-12-08","2025-03-24"
41920,12362,420,1,"2023-10-18","2025-03-11"
41921,9223,370,0,"2023-12-09","2025-02-28"
41922,18196,409,0,"2024-01-18","2025-06-23"
41923,7436,289,1,"2023-09-06","2024-08-17"
41924,5067,623,1,"2024-05-10","2024-08-08"
41925,9189,254,1,"2024-03-16","2024-09-23"
41926,6004,465,0,"2024-04-08","2024-10-14"
41927,6380,890,1,"2023-08-14","2025-06-01"
41928,13061,993,1,"2024-02-12","2024-07-11"
41929,41765,358,0,"2023-08-24","2024-07-17"
41930,18978,863,1,"2023-12-03","2025-05-23"
41931,37963,946,1,"2024-06-19","2024-10-02"
41932,14090,58,1,"2023-07-28","2025-04-12"
41933,35419,666,0,"2023-12-12","2025-04-27"
41934,27310,672,1,"2024-06-27","2025-06-03"
41935,5722,858,1,"2023-08-14","2024-12-12"
41936,27377,112,1,"2024-01-03","2024-11-09"
41937,38149,246,1,"2023-12-02","2025-04-22"
41938,19221,337,1,"2023-12-22","2024-07-19"
41939,35494,447,0,"2023-10-22","2025-06-05"
41940,15640,564,1,"2023-09-09","2025-06-03"
41941,27440,220,1,"2023-11-29","2024-09-23"
41942,5424,902,0,"2023-07-17","2025-06-11"
41943,49593,901,1,"2024-06-27","2025-03-26"
41944,29677,778,0,"2023-11-08","2024-11-07"
41945,3512,311,0,"2024-06-02","2025-02-12"
41946,30872,303,1,"2024-06-17","2024-07-31"
41947,43360,460,1,"2024-03-18","2024-10-27"
41948,44701,516,0,"2023-08-24","2025-04-19"
41949,1942,452,1,"2024-02-27","2024-12-27"
41950,34225,870,0,"2024-05-27","2025-03-13"
41951,43979,160,1,"2023-10-19","2025-03-12"
41952,48110,648,1,"2024-04-12","2025-02-11"
41953,10395,354,1,"2024-04-23","2024-12-01"
41954,9513,253,1,"2024-05-15","2024-08-22"
41955,39594,903,0,"2024-01-27","2024-08-23"
41956,42766,27,1,"2024-05-27","2024-08-25"
41957,12588,595,1,"2023-09-29","2024-09-01"
41958,30505,145,0,"2023-10-05","2025-06-21"
41959,3463,925,1,"2024-01-29","2025-05-18"
41960,21562,558,1,"2024-01-02","2024-08-30"
41961,6752,925,0,"2024-06-11","2024-07-24"
41962,38025,78,1,"2024-06-16","2024-12-05"
41963,45498,918,1,"2024-04-03","2025-01-28"
41964,39553,990,1,"2023-08-01","2025-03-28"
41965,17615,635,0,"2023-07-08","2025-06-25"
41966,2793,336,0,"2023-09-21","2024-07-27"
41967,32839,675,0,"2024-01-21","2025-03-08"
41968,9391,298,1,"2023-11-18","2025-02-08"
41969,32717,806,0,"2023-08-24","2025-01-18"
41970,15537,815,0,"2023-08-27","2025-02-19"
41971,14468,218,1,"2023-11-21","2025-05-20"
41972,4826,342,0,"2023-10-23","2024-08-25"
41973,36634,573,1,"2024-04-19","2024-09-13"
41974,29236,789,0,"2024-05-10","2025-02-06"
41975,24958,850,1,"2024-01-25","2024-11-23"
41976,384,955,0,"2024-01-25","2024-08-02"
41977,17672,772,0,"2023-07-21","2025-01-17"
41978,6488,413,1,"2024-06-05","2025-01-27"
41979,13349,18,1,"2023-09-26","2025-04-28"
41980,49680,962,0,"2024-02-07","2025-04-22"
41981,44467,565,0,"2024-02-29","2024-09-28"
41982,49624,927,0,"2024-04-11","2024-10-12"
41983,32216,149,1,"2023-12-30","2025-03-16"
41984,43352,664,1,"2024-02-21","2025-02-04"
41985,35461,279,0,"2023-09-23","2024-08-05"
41986,3514,290,1,"2023-11-30","2024-09-10"
41987,12885,71,0,"2023-07-16","2024-07-10"
41988,7923,582,0,"2023-07-13","2025-03-17"
41989,43969,727,1,"2024-05-09","2024-07-05"
41990,25366,534,1,"2024-02-03","2025-03-21"
41991,19687,436,1,"2023-08-25","2024-11-06"
41992,15578,512,0,"2024-05-14","2025-05-04"
41993,18115,579,0,"2024-02-20","2024-07-10"
41994,19692,736,1,"2023-08-18","2024-10-25"
41995,30898,678,1,"2023-10-19","2024-07-11"
41996,11437,602,0,"2024-02-23","2025-06-25"
41997,15767,803,1,"2024-04-29","2024-10-04"
41998,16647,662,1,"2024-05-16","2024-12-13"
41999,6993,894,0,"2023-08-19","2025-03-26"
42000,37962,755,1,"2024-02-09","2024-07-27"
42001,26966,34,1,"2024-01-18","2024-10-27"
42002,15648,151,1,"2024-04-03","2024-11-17"
42003,29037,312,0,"2024-02-29","2025-03-27"
42004,33373,497,0,"2024-03-15","2025-04-29"
42005,17991,227,1,"2024-01-09","2025-05-11"
42006,49931,299,1,"2023-11-19","2025-03-09"
42007,34048,953,1,"2023-09-27","2024-10-19"
42008,21495,944,0,"2023-12-17","2025-06-09"
42009,39421,138,0,"2023-12-02","2025-06-04"
42010,22484,353,1,"2023-07-13","2024-11-04"
42011,32889,208,0,"2024-04-10","2024-10-27"
42012,49030,158,0,"2023-12-06","2024-08-28"
42013,16705,177,0,"2023-10-21","2025-02-02"
42014,29523,455,0,"2024-03-03","2024-09-27"
42015,21964,692,1,"2024-04-30","2025-01-20"
42016,979,911,0,"2024-03-16","2025-02-12"
42017,10846,195,0,"2024-03-31","2024-09-13"
42018,10770,515,1,"2024-06-20","2025-02-24"
42019,43735,869,0,"2023-12-07","2025-06-16"
42020,3134,339,1,"2024-04-15","2025-04-09"
42021,48355,126,1,"2023-11-04","2025-01-01"
42022,5271,464,1,"2023-12-29","2025-06-06"
42023,20160,134,1,"2023-09-13","2024-10-01"
42024,44900,217,1,"2024-01-23","2024-08-21"
42025,40942,369,1,"2024-03-17","2024-07-22"
42026,45638,337,1,"2023-09-17","2024-08-10"
42027,7971,795,0,"2024-05-06","2024-12-20"
42028,35370,758,0,"2024-05-05","2025-02-10"
42029,35116,213,0,"2023-11-28","2025-07-02"
42030,40679,449,0,"2023-11-10","2025-04-16"
42031,49458,721,1,"2023-07-18","2025-05-17"
42032,22252,786,1,"2024-02-13","2025-03-18"
42033,1213,773,0,"2024-02-01","2025-05-07"
42034,1729,541,1,"2024-02-29","2025-05-26"
42035,32353,605,0,"2023-09-16","2024-11-08"
42036,26194,446,0,"2023-08-28","2024-10-01"
42037,6778,731,0,"2023-08-28","2024-08-04"
42038,4249,769,1,"2024-02-27","2024-10-14"
42039,12627,351,1,"2024-04-30","2024-09-19"
42040,24074,230,0,"2023-10-22","2025-04-21"
42041,31441,454,1,"2024-02-22","2025-04-30"
42042,30085,403,1,"2023-11-05","2025-02-23"
42043,13519,65,1,"2023-08-02","2024-08-17"
42044,24503,759,0,"2023-11-17","2025-04-07"
42045,10399,812,0,"2023-07-31","2025-03-11"
42046,36162,125,1,"2024-07-01","2024-11-07"
42047,31137,665,0,"2024-03-31","2025-02-04"
42048,25637,17,0,"2024-03-16","2024-11-03"
42049,17231,179,0,"2024-04-27","2025-01-02"
42050,27564,592,0,"2024-03-03","2024-11-03"
42051,12824,992,1,"2024-06-09","2024-09-02"
42052,47622,592,0,"2024-05-22","2024-07-21"
42053,7455,707,1,"2023-09-11","2024-07-21"
42054,5186,858,1,"2023-07-10","2025-05-20"
42055,40630,627,1,"2023-07-14","2024-10-30"
42056,19384,701,0,"2023-10-27","2025-06-13"
42057,41085,688,0,"2024-01-08","2025-05-04"
42058,33027,58,0,"2023-12-14","2024-08-31"
42059,46917,80,0,"2023-12-22","2025-06-30"
42060,33682,369,0,"2024-03-25","2024-10-31"
42061,16525,454,1,"2024-03-22","2025-01-25"
42062,41560,912,1,"2023-10-31","2025-06-04"
42063,23103,315,0,"2024-06-04","2024-11-15"
42064,972,800,0,"2024-02-25","2025-06-12"
42065,33497,371,0,"2024-03-11","2025-02-06"
42066,38481,700,1,"2023-07-17","2025-04-24"
42067,22164,221,0,"2023-08-06","2025-02-25"
42068,34979,64,0,"2024-04-22","2025-04-22"
42069,21941,123,0,"2024-06-12","2024-10-05"
42070,28662,63,0,"2023-07-12","2025-01-30"
42071,10902,951,1,"2023-12-08","2025-06-20"
42072,36447,547,0,"2024-01-25","2024-10-26"
42073,3192,344,0,"2024-06-09","2025-02-03"
42074,39218,820,0,"2024-01-29","2024-11-17"
42075,17582,103,1,"2023-07-06","2024-10-06"
42076,46385,933,0,"2023-08-05","2025-02-22"
42077,2711,259,0,"2024-06-25","2025-06-08"
42078,31336,368,1,"2024-05-14","2024-07-11"
42079,24216,768,0,"2023-07-15","2025-05-29"
42080,46941,694,0,"2024-06-02","2024-11-23"
42081,34946,394,1,"2024-04-30","2024-12-27"
42082,38684,560,1,"2024-05-06","2025-07-01"
42083,804,138,0,"2024-04-29","2025-01-16"
42084,10876,116,0,"2023-11-13","2024-10-29"
42085,40139,26,0,"2023-11-18","2025-03-25"
42086,34950,722,0,"2023-08-29","2024-07-08"
42087,1305,878,0,"2023-12-23","2024-08-06"
42088,2865,889,0,"2023-12-17","2024-07-09"
42089,48601,539,1,"2024-06-22","2024-08-15"
42090,6844,520,0,"2024-04-30","2025-05-07"
42091,24801,401,1,"2024-04-26","2025-05-07"
42092,46567,821,1,"2024-06-10","2025-05-31"
42093,8554,21,1,"2024-01-22","2024-07-05"
42094,29967,105,1,"2024-03-18","2025-05-17"
42095,22146,819,1,"2023-08-21","2025-01-11"
42096,38165,732,0,"2024-05-29","2025-02-15"
42097,46043,778,0,"2023-08-25","2024-10-01"
42098,33012,519,1,"2023-07-04","2025-02-20"
42099,33573,567,1,"2024-03-15","2024-08-20"
42100,18163,710,0,"2024-02-27","2025-05-16"
42101,19740,282,0,"2024-01-01","2025-02-12"
42102,5003,869,0,"2024-05-23","2025-06-27"
42103,14520,169,1,"2024-05-03","2025-04-12"
42104,34382,834,0,"2024-03-14","2024-08-30"
42105,5727,878,0,"2023-12-09","2025-04-13"
42106,42416,748,1,"2024-02-19","2024-12-09"
42107,44858,12,1,"2023-07-29","2025-02-17"
42108,26370,573,1,"2023-11-18","2025-02-10"
42109,37738,507,0,"2023-07-29","2025-01-04"
42110,11133,388,0,"2024-02-20","2024-11-06"
42111,16559,872,1,"2023-12-08","2024-12-29"
42112,41164,920,0,"2024-03-30","2025-06-05"
42113,13483,745,1,"2024-06-26","2025-04-21"
42114,996,879,1,"2024-05-08","2025-04-07"
42115,47762,605,1,"2023-12-16","2025-06-07"
42116,15216,828,0,"2023-09-10","2024-11-09"
42117,42155,10,1,"2023-12-21","2024-08-06"
42118,27795,243,1,"2023-11-22","2025-03-03"
42119,48224,350,0,"2024-05-14","2024-12-21"
42120,37385,495,0,"2024-04-23","2025-03-20"
42121,13779,555,1,"2024-01-10","2024-11-06"
42122,49567,269,1,"2024-03-31","2025-03-15"
42123,27,41,1,"2024-01-23","2025-04-21"
42124,1933,808,1,"2024-04-30","2025-03-16"
42125,8455,328,0,"2024-06-21","2025-05-05"
42126,5451,941,1,"2023-11-16","2025-04-16"
42127,42863,994,0,"2024-03-10","2025-01-08"
42128,45821,378,0,"2024-06-30","2024-11-11"
42129,11518,36,1,"2024-02-07","2024-09-19"
42130,29776,277,0,"2023-08-13","2024-10-02"
42131,39669,473,0,"2024-02-09","2025-02-03"
42132,43575,217,0,"2024-06-04","2025-04-28"
42133,48827,309,1,"2024-04-11","2024-12-25"
42134,42469,163,0,"2023-07-09","2025-03-03"
42135,43717,200,0,"2024-03-13","2024-09-13"
42136,3561,621,0,"2023-09-28","2024-08-22"
42137,23755,824,1,"2023-11-21","2024-08-30"
42138,19497,666,0,"2023-09-15","2024-11-11"
42139,22488,763,0,"2024-01-23","2025-06-02"
42140,48658,777,0,"2024-04-27","2025-07-03"
42141,25515,186,1,"2024-02-28","2025-04-16"
42142,8595,60,1,"2023-10-16","2024-12-29"
42143,40882,833,1,"2023-10-30","2025-05-14"
42144,7741,736,0,"2024-02-26","2024-10-19"
42145,11838,569,0,"2024-05-22","2025-04-19"
42146,32646,785,1,"2023-11-06","2025-03-13"
42147,15428,686,1,"2024-05-24","2024-12-22"
42148,40354,860,1,"2024-04-19","2024-07-29"
42149,38688,667,0,"2024-02-18","2024-08-03"
42150,26355,857,1,"2024-03-19","2024-11-12"
42151,6754,118,1,"2024-05-31","2025-03-13"
42152,40764,914,1,"2024-05-04","2025-03-08"
42153,5554,861,0,"2024-01-11","2025-03-30"
42154,48657,809,0,"2024-06-22","2024-09-15"
42155,47018,952,0,"2023-11-10","2025-05-03"
42156,34169,962,0,"2024-05-07","2024-10-18"
42157,13451,77,1,"2024-06-23","2024-07-31"
42158,48987,780,1,"2023-08-21","2025-06-16"
42159,720,477,0,"2024-05-23","2024-12-12"
42160,22699,789,1,"2024-03-21","2025-05-14"
42161,38051,181,0,"2023-11-13","2025-05-08"
42162,30953,723,0,"2024-01-03","2025-04-15"
42163,1655,719,0,"2024-05-24","2024-10-25"
42164,811,537,1,"2023-11-02","2024-09-20"
42165,44003,674,1,"2024-06-29","2025-06-25"
42166,38671,548,1,"2024-03-05","2024-11-08"
42167,15669,368,0,"2023-09-04","2024-08-09"
42168,46044,754,0,"2024-06-16","2025-06-25"
42169,5333,462,0,"2023-10-30","2025-02-25"
42170,33698,50,0,"2024-03-23","2024-08-11"
42171,21129,439,0,"2023-11-05","2025-04-09"
42172,4273,578,1,"2024-01-29","2025-05-20"
42173,30982,904,1,"2023-12-08","2024-11-26"
42174,21869,391,1,"2024-01-04","2025-06-04"
42175,32236,751,1,"2023-07-13","2024-08-16"
42176,9522,787,1,"2023-11-30","2024-09-24"
42177,25489,733,0,"2024-02-28","2024-12-28"
42178,41840,909,1,"2024-05-10","2025-03-31"
42179,9162,863,0,"2024-04-19","2025-02-21"
42180,1952,793,0,"2023-12-24","2024-08-26"
42181,40453,231,1,"2024-01-22","2025-03-10"
42182,27174,786,0,"2023-08-25","2024-09-08"
42183,5597,62,0,"2023-11-12","2024-08-14"
42184,47642,533,0,"2024-05-19","2025-05-16"
42185,36301,448,1,"2023-11-23","2024-12-27"
42186,15143,596,1,"2024-04-26","2025-02-09"
42187,35553,844,0,"2023-08-19","2024-07-18"
42188,20130,537,1,"2023-10-02","2024-07-25"
42189,46156,996,1,"2024-07-03","2024-10-31"
42190,35738,329,0,"2024-04-04","2025-06-10"
42191,17422,726,0,"2024-05-26","2024-11-28"
42192,29657,9,0,"2023-09-17","2024-08-05"
42193,4104,547,1,"2023-11-20","2025-02-04"
42194,11977,455,1,"2023-11-24","2024-11-26"
42195,36009,588,0,"2024-01-23","2024-10-06"
42196,37659,593,1,"2024-01-21","2024-09-06"
42197,23148,667,0,"2023-09-30","2025-04-14"
42198,36209,598,1,"2023-11-01","2025-05-26"
42199,49346,780,0,"2024-06-18","2025-02-28"
42200,39150,293,0,"2024-05-30","2025-05-07"
42201,33900,346,1,"2023-07-22","2024-08-31"
42202,36732,591,1,"2023-12-16","2025-03-26"
42203,1643,912,0,"2024-05-23","2024-10-03"
42204,21455,683,0,"2023-12-26","2024-10-30"
42205,37565,361,0,"2023-09-17","2024-11-27"
42206,26095,630,0,"2023-10-02","2025-02-20"
42207,34962,1,0,"2023-09-22","2025-05-01"
42208,10041,720,0,"2023-12-03","2024-11-20"
42209,25342,991,1,"2024-05-12","2024-10-30"
42210,7357,849,1,"2024-05-01","2024-11-11"
42211,41218,379,1,"2023-11-11","2024-11-04"
42212,24560,541,1,"2023-09-14","2025-05-18"
42213,28344,630,0,"2023-12-26","2024-09-24"
42214,2597,206,1,"2023-11-17","2025-03-06"
42215,13479,537,1,"2024-06-14","2024-10-07"
42216,14477,453,1,"2023-12-25","2024-12-02"
42217,42302,193,1,"2024-05-04","2025-06-13"
42218,46638,646,0,"2024-04-30","2024-09-06"
42219,46794,51,1,"2023-10-23","2025-04-14"
42220,43210,792,1,"2023-07-08","2025-05-16"
42221,48168,442,0,"2023-08-06","2024-10-01"
42222,43240,6,0,"2023-12-03","2025-02-26"
42223,20350,149,0,"2023-11-19","2025-05-28"
42224,31964,397,1,"2024-05-07","2025-01-28"
42225,18176,116,0,"2024-05-22","2025-05-24"
42226,2792,842,0,"2024-02-29","2025-04-08"
42227,9626,563,0,"2024-05-01","2025-04-22"
42228,18714,294,0,"2023-09-21","2024-08-28"
42229,48175,466,0,"2023-11-20","2024-07-19"
42230,20709,197,0,"2024-05-08","2024-09-21"
42231,44478,335,0,"2023-09-02","2025-04-13"
42232,17873,912,1,"2023-07-28","2024-11-18"
42233,49195,476,1,"2023-07-14","2024-07-21"
42234,39177,598,1,"2024-01-19","2024-12-16"
42235,11152,703,1,"2023-10-17","2024-08-10"
42236,48813,487,1,"2024-03-27","2024-11-28"
42237,32712,351,1,"2023-09-17","2025-03-18"
42238,37431,833,0,"2023-11-18","2024-08-02"
42239,37789,237,0,"2024-04-29","2025-06-25"
42240,17909,859,0,"2024-04-16","2024-09-13"
42241,20807,97,0,"2023-12-18","2024-09-05"
42242,45884,179,1,"2024-06-10","2025-06-28"
42243,27325,405,0,"2024-04-07","2025-03-18"
42244,9742,958,0,"2023-11-16","2025-04-25"
42245,27795,936,1,"2024-06-22","2025-04-13"
42246,49809,569,0,"2024-05-19","2024-09-01"
42247,16054,380,1,"2024-02-21","2024-11-04"
42248,39919,85,1,"2023-09-07","2024-07-10"
42249,29239,964,0,"2023-11-11","2025-02-09"
42250,31513,103,1,"2023-07-05","2025-01-02"
42251,3655,861,1,"2024-04-10","2025-01-08"
42252,43604,866,0,"2024-06-18","2024-08-21"
42253,26409,861,0,"2024-01-18","2024-09-13"
42254,36168,409,0,"2024-06-05","2024-09-15"
42255,16907,468,0,"2024-04-18","2024-12-13"
42256,29982,23,1,"2023-08-22","2024-11-18"
42257,34990,765,0,"2024-03-02","2025-05-25"
42258,2792,142,0,"2024-03-14","2024-08-08"
42259,40636,203,1,"2024-05-17","2024-10-22"
42260,29906,713,0,"2024-02-24","2025-05-05"
42261,10300,570,0,"2024-02-13","2024-12-09"
42262,20793,779,1,"2024-04-14","2025-05-07"
42263,44320,352,1,"2023-09-25","2024-10-25"
42264,45846,533,1,"2024-01-17","2025-04-14"
42265,28212,576,1,"2023-09-29","2025-01-14"
42266,45655,531,0,"2023-12-02","2024-08-03"
42267,13038,599,0,"2024-06-27","2025-05-04"
42268,42978,508,1,"2023-07-27","2024-11-08"
42269,15136,446,1,"2024-04-14","2024-11-14"
42270,16489,333,1,"2024-06-27","2024-12-05"
42271,47701,326,0,"2023-11-11","2024-12-05"
42272,19745,939,1,"2024-06-03","2025-06-26"
42273,44300,394,1,"2024-04-21","2024-08-21"
42274,928,382,1,"2023-07-17","2025-03-28"
42275,16498,408,0,"2024-02-12","2025-07-03"
42276,8481,342,0,"2023-07-12","2025-01-27"
42277,44221,30,0,"2024-01-04","2024-07-11"
42278,23565,216,1,"2023-10-30","2025-01-21"
42279,3517,616,0,"2024-04-12","2025-03-27"
42280,5920,999,1,"2024-01-29","2025-06-17"
42281,36895,681,0,"2023-11-28","2025-01-14"
42282,14042,963,0,"2024-02-15","2024-11-19"
42283,32895,397,0,"2023-10-21","2024-11-08"
42284,17441,875,0,"2023-11-20","2024-12-03"
42285,41578,807,0,"2024-06-06","2025-01-29"
42286,18107,543,1,"2023-12-25","2024-11-23"
42287,38140,385,1,"2024-05-31","2025-06-14"
42288,26156,60,0,"2024-03-20","2024-11-06"
42289,6436,425,0,"2024-01-17","2025-03-16"
42290,14757,677,1,"2023-08-23","2024-12-27"
42291,25569,404,0,"2024-05-12","2024-10-26"
42292,40375,431,0,"2023-12-15","2025-01-01"
42293,25829,85,1,"2023-08-28","2025-03-21"
42294,46879,453,0,"2023-08-31","2025-01-23"
42295,35397,55,1,"2023-08-11","2024-08-12"
42296,44782,406,0,"2024-04-15","2024-11-22"
42297,6107,669,1,"2024-04-21","2025-06-08"
42298,29702,190,0,"2024-03-06","2025-01-07"
42299,22425,608,0,"2023-10-27","2025-02-25"
42300,38497,902,0,"2023-07-04","2024-10-05"
42301,47051,785,1,"2023-11-24","2024-10-10"
42302,3458,592,0,"2024-01-05","2025-05-29"
42303,10509,473,0,"2024-01-02","2024-12-23"
42304,6278,239,1,"2023-10-06","2025-02-28"
42305,8644,658,1,"2023-09-21","2024-10-07"
42306,39395,626,0,"2023-07-04","2024-12-01"
42307,6067,343,1,"2023-09-24","2024-10-09"
42308,8319,649,1,"2024-06-26","2025-05-21"
42309,2705,3,1,"2024-01-19","2025-02-03"
42310,12453,958,1,"2023-10-18","2024-09-02"
42311,5383,744,0,"2024-06-24","2024-08-18"
42312,31335,730,1,"2023-12-12","2025-03-06"
42313,45975,298,1,"2024-03-09","2025-04-15"
42314,25001,177,0,"2023-10-17","2025-05-14"
42315,38501,20,1,"2023-09-02","2025-02-18"
42316,33668,692,1,"2023-08-19","2025-03-17"
42317,17744,563,0,"2024-02-24","2024-11-19"
42318,32834,260,0,"2024-02-01","2024-08-18"
42319,20711,423,1,"2023-07-09","2024-07-26"
42320,5269,903,1,"2024-04-14","2025-03-10"
42321,23899,355,1,"2023-11-11","2025-01-04"
42322,7577,720,0,"2024-05-22","2025-06-14"
42323,46801,435,0,"2023-10-18","2024-12-02"
42324,35241,813,0,"2023-12-31","2025-05-31"
42325,34931,616,0,"2024-02-13","2025-02-02"
42326,41865,856,1,"2023-10-17","2024-09-22"
42327,6302,292,0,"2023-09-12","2025-03-20"
42328,844,671,1,"2023-09-02","2025-03-19"
42329,6371,308,0,"2024-03-04","2025-06-29"
42330,26183,513,1,"2024-03-15","2024-12-10"
42331,15824,423,0,"2023-08-21","2024-11-22"
42332,714,289,1,"2024-06-16","2024-08-10"
42333,49047,429,1,"2024-01-07","2024-12-09"
42334,25526,970,1,"2023-10-29","2024-12-24"
42335,46813,582,0,"2024-01-04","2025-04-06"
42336,9862,31,0,"2023-11-24","2024-08-02"
42337,45716,698,1,"2023-12-04","2025-03-24"
42338,12363,477,1,"2023-11-13","2024-12-28"
42339,7364,613,0,"2024-01-29","2025-02-16"
42340,7194,655,1,"2023-12-16","2024-08-20"
42341,22181,525,0,"2023-12-30","2025-04-21"
42342,3893,69,0,"2024-06-11","2025-05-17"
42343,26459,115,0,"2024-06-17","2024-12-13"
42344,8691,286,1,"2023-12-29","2024-08-02"
42345,30196,77,0,"2023-08-14","2025-06-19"
42346,42401,652,1,"2024-01-31","2024-12-27"
42347,24306,156,0,"2024-01-03","2025-06-17"
42348,35962,31,0,"2024-05-13","2024-12-27"
42349,13839,242,0,"2024-02-01","2025-01-16"
42350,34163,970,0,"2024-06-03","2025-06-08"
42351,31065,321,0,"2024-03-12","2024-11-29"
42352,24557,427,1,"2023-12-28","2024-10-30"
42353,21770,975,0,"2024-07-02","2024-12-19"
42354,23840,975,0,"2024-05-28","2025-04-12"
42355,42079,213,1,"2023-07-06","2025-03-22"
42356,18433,234,0,"2024-06-19","2024-08-15"
42357,22592,970,1,"2024-03-16","2025-04-28"
42358,48293,597,1,"2024-03-02","2025-01-31"
42359,49168,437,1,"2023-08-17","2024-09-02"
42360,11492,466,1,"2023-10-18","2024-11-20"
42361,40334,903,1,"2024-04-10","2025-04-15"
42362,15018,922,1,"2023-07-10","2025-02-05"
42363,12432,65,1,"2024-01-09","2025-03-03"
42364,44630,593,0,"2023-11-11","2024-07-20"
42365,22107,158,0,"2024-03-14","2025-03-01"
42366,12377,311,1,"2024-07-01","2024-09-08"
42367,46164,280,0,"2024-05-13","2024-12-25"
