"room_id","hotel_id","class","price"
15499,196,Standard,334.60
15500,123,Standard,343.60
15501,52,Suite,397.09
15502,871,Suite,366.61
15503,967,Deluxe,387.78
15504,256,Deluxe,252.07
15505,902,Presidential,242.79
15506,525,Presidential,82.36
15507,163,Suite,114.19
15508,722,Presidential,183.64
15509,323,Standard,494.63
15510,849,Standard,269.75
15511,968,Deluxe,201.97
15512,363,Standard,243.95
15513,466,Standard,492.04
15514,238,Presidential,252.08
15515,937,Presidential,359.57
15516,262,Deluxe,217.51
15517,41,Presidential,168.14
15518,704,Deluxe,423.47
15519,599,Standard,148.66
15520,853,Deluxe,178.82
15521,256,Suite,246.23
15522,66,Standard,225.29
15523,594,Presidential,347.02
15524,883,Standard,389.34
15525,203,Presidential,394.33
15526,803,Presidential,441.63
15527,596,Deluxe,299.01
15528,791,Deluxe,245.30
15529,642,Presidential,409.36
15530,429,Deluxe,269.42
15531,553,Deluxe,417.67
15532,172,Standard,165.24
15533,788,Standard,78.93
15534,227,Presidential,97.93
15535,785,Deluxe,399.68
15536,587,Standard,341.31
15537,560,Standard,270.26
15538,797,Deluxe,138.77
15539,624,Standard,399.12
15540,799,Suite,477.70
15541,784,Presidential,193.35
15542,140,Suite,226.86
15543,372,Standard,98.45
15544,27,Suite,298.30
15545,995,Standard,225.70
15546,841,Deluxe,79.95
15547,184,Standard,204.65
15548,893,Deluxe,424.38
15549,562,Suite,376.90
15550,426,Presidential,196.00
15551,64,Presidential,157.24
15552,309,Deluxe,222.21
15553,501,Standard,52.21
15554,171,Deluxe,364.80
15555,544,Suite,176.06
15556,654,Standard,86.76
15557,619,Presidential,100.06
15558,157,Presidential,284.67
15559,828,Suite,258.98
15560,593,Suite,337.99
15561,802,Suite,372.74
15562,873,Deluxe,327.49
15563,416,Standard,480.66
15564,210,Deluxe,453.83
15565,866,Deluxe,344.78
15566,352,Standard,497.19
15567,227,Presidential,91.32
15568,355,Presidential,413.26
15569,649,Suite,86.25
15570,492,Standard,55.99
15571,781,Standard,143.72
15572,889,Standard,469.58
15573,395,Presidential,244.64
15574,645,Standard,90.66
15575,152,Presidential,162.46
15576,271,Suite,205.64
15577,226,Standard,419.05
15578,660,Standard,59.68
15579,92,Deluxe,266.80
15580,569,Presidential,379.34
15581,817,Presidential,282.54
15582,205,Presidential,468.78
15583,172,Suite,375.67
15584,897,Presidential,493.21
15585,899,Presidential,472.31
15586,261,Deluxe,200.75
15587,829,Standard,455.75
15588,774,Standard,51.35
15589,751,Deluxe,181.00
15590,783,Presidential,75.35
15591,764,Standard,274.21
15592,726,Standard,230.71
15593,47,Presidential,235.47
15594,264,Deluxe,282.80
15595,173,Presidential,450.82
15596,758,Suite,222.01
15597,891,Presidential,210.14
15598,842,Deluxe,328.43
15599,416,Deluxe,75.22
15600,377,Suite,481.80
15601,881,Suite,251.74
15602,134,Deluxe,105.52
15603,240,Suite,53.28
15604,29,Deluxe,208.25
15605,622,Standard,387.22
15606,987,Deluxe,374.04
15607,111,Suite,450.22
15608,74,Standard,57.07
15609,906,Presidential,443.30
15610,181,Deluxe,489.44
15611,252,Presidential,268.15
15612,597,Standard,453.46
15613,208,Suite,310.02
15614,503,Presidential,393.30
15615,34,Deluxe,124.36
15616,989,Deluxe,343.11
15617,966,Suite,110.61
15618,884,Presidential,459.60
15619,722,Suite,328.88
15620,568,Presidential,332.21
15621,815,Suite,118.49
15622,547,Suite,261.42
15623,356,Standard,448.74
15624,308,Deluxe,321.58
15625,712,Deluxe,264.41
15626,598,Suite,226.64
15627,854,Presidential,180.74
15628,1000,Standard,446.20
15629,567,Deluxe,456.86
15630,10,Standard,80.72
15631,718,Suite,86.99
15632,973,Standard,139.51
15633,400,Presidential,458.79
15634,767,Deluxe,395.64
15635,196,Standard,101.15
15636,78,Deluxe,196.18
15637,981,Suite,212.63
15638,287,Deluxe,254.99
15639,173,Suite,201.16
15640,277,Standard,270.81
15641,957,Standard,477.62
15642,2,Suite,143.88
15643,241,Suite,318.26
15644,408,Standard,438.85
15645,197,Deluxe,261.26
15646,71,Presidential,247.14
15647,218,Standard,109.65
15648,174,Suite,120.04
15649,818,Deluxe,125.19
15650,173,Deluxe,449.48
15651,992,Standard,409.23
15652,73,Suite,422.42
15653,733,Presidential,234.25
15654,491,Deluxe,168.71
15655,708,Suite,257.72
15656,6,Standard,381.22
15657,851,Deluxe,146.67
15658,142,Presidential,181.72
15659,626,Standard,81.26
15660,929,Deluxe,476.27
15661,939,Deluxe,202.43
15662,539,Suite,403.71
15663,947,Deluxe,461.33
15664,139,Presidential,344.67
15665,424,Deluxe,124.20
15666,401,Deluxe,53.30
15667,769,Presidential,122.80
15668,771,Suite,150.25
15669,919,Standard,406.48
15670,195,Deluxe,83.65
15671,877,Deluxe,408.15
15672,187,Presidential,262.47
15673,91,Deluxe,284.23
15674,301,Suite,469.73
15675,339,Deluxe,86.80
15676,423,Standard,200.14
15677,679,Standard,332.00
15678,640,Presidential,54.95
15679,228,Deluxe,315.14
15680,984,Suite,145.98
15681,235,Deluxe,136.62
15682,163,Deluxe,184.38
15683,487,Presidential,182.75
15684,449,Deluxe,356.70
15685,473,Suite,206.85
15686,304,Suite,432.99
15687,25,Suite,231.61
15688,234,Standard,420.31
15689,544,Presidential,195.18
15690,10,Standard,338.51
15691,480,Deluxe,381.65
15692,140,Standard,132.96
15693,253,Presidential,477.01
15694,248,Deluxe,110.95
15695,171,Presidential,339.82
15696,366,Presidential,371.64
15697,431,Deluxe,251.02
15698,325,Standard,351.49
15699,241,Deluxe,173.28
15700,260,Deluxe,192.23
15701,96,Presidential,80.49
15702,540,Suite,337.37
15703,708,Standard,224.87
15704,289,Deluxe,204.18
15705,288,Presidential,63.53
15706,569,Standard,54.06
15707,371,Suite,104.74
15708,447,Presidential,191.14
15709,66,Standard,265.53
15710,406,Suite,236.41
15711,323,Presidential,312.78
15712,824,Deluxe,471.68
15713,991,Standard,416.82
15714,937,Deluxe,291.18
15715,946,Presidential,302.58
15716,201,Suite,429.11
15717,406,Standard,412.82
15718,181,Suite,469.15
15719,636,Presidential,329.28
15720,757,Standard,256.89
15721,702,Deluxe,396.85
15722,879,Presidential,202.71
15723,411,Standard,228.38
15724,80,Standard,117.40
15725,882,Presidential,100.77
15726,628,Standard,231.90
15727,338,Standard,409.94
15728,488,Presidential,393.81
15729,24,Presidential,149.19
15730,902,Deluxe,120.59
15731,981,Deluxe,176.56
15732,501,Suite,435.65
15733,421,Suite,321.57
15734,86,Suite,62.09
15735,768,Standard,210.52
15736,253,Standard,211.47
15737,702,Deluxe,488.16
15738,553,Suite,435.11
15739,689,Deluxe,359.63
15740,257,Presidential,189.21
15741,686,Deluxe,178.61
15742,560,Suite,341.91
15743,269,Suite,487.15
15744,58,Suite,457.44
15745,540,Presidential,96.68
15746,105,Presidential,308.66
15747,180,Presidential,409.39
15748,121,Presidential,257.58
15749,6,Presidential,150.58
15750,134,Standard,384.96
15751,335,Suite,110.14
15752,201,Presidential,124.72
15753,62,Standard,446.49
15754,881,Deluxe,463.56
15755,388,Standard,373.82
15756,23,Presidential,276.56
15757,913,Standard,98.02
15758,405,Standard,348.36
15759,708,Deluxe,178.98
15760,548,Standard,61.16
15761,743,Standard,193.02
15762,908,Suite,388.45
15763,872,Standard,282.66
15764,915,Deluxe,407.75
15765,100,Suite,155.43
15766,945,Suite,431.25
15767,62,Standard,301.06
15768,999,Suite,243.79
15769,842,Deluxe,263.80
15770,24,Suite,487.91
15771,259,Deluxe,306.98
15772,691,Standard,268.14
15773,518,Deluxe,437.31
15774,709,Deluxe,61.71
15775,123,Presidential,359.60
15776,444,Deluxe,291.21
15777,440,Presidential,180.85
15778,504,Deluxe,487.63
15779,627,Standard,476.82
15780,456,Standard,175.29
15781,732,Suite,173.55
15782,702,Deluxe,270.00
15783,14,Presidential,181.64
15784,207,Presidential,56.28
15785,223,Suite,187.05
15786,509,Suite,405.16
15787,265,Suite,470.65
15788,251,Suite,243.95
15789,507,Standard,368.07
15790,377,Presidential,277.46
15791,907,Standard,468.19
15792,448,Presidential,199.16
15793,113,Presidential,55.10
15794,762,Presidential,54.58
15795,311,Standard,56.92
15796,568,Standard,281.92
15797,662,Suite,437.30
15798,303,Presidential,450.67
15799,239,Suite,281.43
15800,727,Standard,483.79
15801,365,Presidential,325.49
15802,933,Presidential,143.62
15803,80,Suite,264.22
15804,98,Standard,261.56
15805,268,Presidential,267.92
15806,336,Presidential,244.68
15807,136,Suite,456.68
15808,225,Deluxe,211.82
15809,570,Suite,408.14
15810,133,Suite,480.60
15811,68,Suite,233.14
15812,844,Suite,283.91
15813,284,Presidential,259.79
15814,497,Deluxe,335.67
15815,369,Standard,165.38
15816,672,Presidential,314.72
15817,445,Suite,120.36
15818,999,Suite,409.28
15819,208,Presidential,344.73
15820,494,Presidential,281.92
15821,296,Deluxe,55.67
15822,519,Deluxe,430.70
15823,294,Deluxe,322.80
15824,760,Presidential,298.47
15825,164,Suite,70.90
15826,529,Deluxe,288.88
15827,993,Suite,373.00
15828,947,Standard,216.13
15829,141,Deluxe,72.24
15830,575,Deluxe,168.61
15831,560,Standard,116.48
15832,786,Deluxe,417.40
15833,368,Presidential,449.71
15834,443,Presidential,62.14
15835,629,Presidential,284.08
15836,361,Presidential,161.59
15837,338,Deluxe,385.78
15838,514,Suite,359.19
15839,233,Standard,361.71
15840,699,Suite,72.74
15841,52,Standard,74.63
15842,684,Presidential,432.60
15843,303,Standard,455.76
15844,174,Presidential,91.05
15845,954,Suite,409.13
15846,757,Deluxe,297.85
15847,592,Deluxe,437.79
15848,360,Deluxe,238.68
15849,772,Standard,66.93
15850,646,Suite,125.71
15851,137,Standard,326.36
15852,154,Standard,211.02
15853,108,Presidential,86.55
15854,889,Standard,70.19
15855,210,Standard,324.47
15856,409,Suite,143.78
15857,916,Deluxe,164.12
15858,456,Standard,113.12
15859,292,Deluxe,485.77
15860,81,Suite,209.16
15861,855,Deluxe,278.00
15862,452,Deluxe,307.40
15863,435,Standard,494.78
15864,968,Presidential,152.59
15865,989,Standard,319.47
15866,136,Standard,309.25
15867,207,Standard,312.59
15868,982,Deluxe,292.68
15869,963,Suite,115.55
15870,585,Standard,344.24
15871,569,Suite,477.49
15872,556,Deluxe,211.28
15873,285,Deluxe,434.23
15874,56,Standard,397.53
15875,678,Suite,429.36
15876,501,Suite,180.04
15877,961,Suite,127.49
15878,166,Presidential,391.39
15879,599,Standard,444.04
15880,87,Suite,95.02
15881,691,Suite,155.04
15882,73,Suite,390.11
15883,929,Standard,338.36
15884,803,Standard,355.30
15885,929,Presidential,498.87
15886,925,Suite,161.24
15887,300,Deluxe,384.87
15888,61,Presidential,72.10
15889,340,Presidential,217.00
15890,230,Suite,188.28
15891,601,Presidential,387.49
15892,862,Deluxe,464.41
15893,303,Deluxe,284.28
15894,227,Standard,375.21
15895,501,Deluxe,241.58
15896,393,Presidential,279.76
15897,359,Presidential,399.15
15898,965,Suite,318.87
15899,613,Suite,427.61
15900,940,Standard,52.93
15901,337,Standard,163.62
15902,336,Suite,235.02
15903,442,Suite,157.73
15904,586,Standard,322.94
15905,311,Suite,274.94
15906,637,Deluxe,153.90
15907,407,Presidential,402.87
15908,437,Deluxe,50.04
15909,947,Deluxe,391.32
15910,578,Deluxe,91.51
15911,849,Standard,81.21
15912,619,Deluxe,294.58
15913,624,Suite,154.93
15914,291,Suite,221.57
15915,600,Presidential,165.70
15916,576,Suite,474.36
15917,195,Presidential,474.99
15918,811,Deluxe,239.46
15919,376,Presidential,256.17
15920,551,Deluxe,435.10
15921,931,Deluxe,374.29
15922,224,Deluxe,379.17
15923,480,Presidential,122.41
15924,980,Standard,145.50
15925,125,Standard,426.72
15926,32,Deluxe,234.72
15927,672,Suite,146.26
15928,256,Deluxe,410.42
15929,443,Suite,381.51
15930,478,Deluxe,379.21
15931,573,Suite,152.99
15932,339,Suite,192.25
15933,96,Standard,136.76
15934,525,Deluxe,184.18
15935,126,Suite,163.22
15936,784,Presidential,474.42
15937,21,Presidential,477.24
15938,62,Suite,249.97
15939,530,Deluxe,295.93
15940,109,Deluxe,338.77
15941,116,Suite,387.14
15942,347,Deluxe,96.19
15943,680,Suite,392.28
15944,82,Deluxe,445.54
15945,466,Standard,214.82
15946,866,Suite,427.30
15947,232,Presidential,427.95
15948,915,Standard,475.74
15949,571,Deluxe,345.91
15950,342,Suite,350.09
15951,401,Standard,224.58
15952,413,Suite,461.05
15953,742,Standard,398.64
15954,214,Deluxe,102.19
15955,136,Presidential,129.15
15956,316,Suite,173.03
15957,355,Suite,56.01
15958,248,Standard,454.93
15959,276,Deluxe,463.94
15960,316,Standard,389.43
15961,755,Standard,100.01
15962,226,Presidential,301.27
15963,455,Presidential,132.92
15964,580,Presidential,463.96
15965,447,Suite,340.05
15966,307,Suite,133.86
15967,366,Presidential,210.01
15968,995,Suite,487.54
15969,480,Deluxe,387.21
15970,983,Deluxe,213.02
15971,910,Presidential,166.14
15972,589,Standard,243.71
15973,240,Standard,76.91
15974,74,Deluxe,412.24
15975,7,Presidential,420.61
15976,538,Suite,229.76
15977,940,Suite,293.24
15978,32,Deluxe,431.65
15979,985,Suite,235.16
15980,528,Standard,157.76
15981,479,Suite,173.39
15982,798,Suite,367.53
15983,998,Presidential,257.59
15984,889,Suite,301.58
15985,5,Deluxe,143.58
15986,990,Suite,281.64
15987,49,Standard,221.35
15988,490,Standard,428.03
15989,609,Deluxe,72.68
15990,32,Presidential,442.64
15991,459,Suite,52.85
15992,643,Deluxe,66.92
15993,641,Presidential,467.81
15994,128,Suite,485.30
15995,663,Deluxe,228.86
15996,338,Presidential,187.87
15997,688,Standard,177.61
15998,310,Deluxe,449.30
15999,11,Deluxe,150.77
16000,351,Presidential,372.18
16001,487,Suite,59.65
16002,636,Deluxe,393.84
16003,140,Deluxe,441.31
16004,816,Presidential,74.07
16005,378,Presidential,454.99
16006,455,Presidential,410.44
16007,352,Presidential,135.58
16008,756,Standard,129.72
16009,32,Suite,75.11
16010,826,Deluxe,461.23
16011,131,Deluxe,346.41
16012,663,Presidential,222.26
16013,978,Suite,453.35
16014,20,Deluxe,184.50
16015,841,Suite,81.89
16016,670,Presidential,213.17
16017,440,Suite,169.89
16018,143,Presidential,157.17
16019,807,Standard,447.87
16020,758,Suite,312.81
16021,72,Suite,468.04
16022,786,Standard,244.93
16023,759,Deluxe,97.29
16024,529,Standard,153.15
16025,545,Standard,105.94
16026,126,Standard,411.81
16027,118,Suite,323.77
16028,635,Deluxe,378.78
16029,947,Presidential,454.09
16030,960,Presidential,381.29
16031,92,Presidential,291.26
16032,575,Standard,97.98
16033,435,Deluxe,293.79
16034,314,Suite,277.07
16035,788,Presidential,251.30
16036,24,Presidential,374.57
16037,173,Standard,61.03
16038,488,Presidential,162.83
16039,895,Suite,286.42
16040,534,Standard,90.68
16041,384,Standard,231.95
16042,736,Deluxe,260.69
16043,372,Suite,470.33
16044,457,Presidential,326.92
16045,230,Presidential,277.65
16046,569,Suite,320.60
16047,521,Standard,124.98
16048,6,Presidential,316.86
16049,610,Standard,386.59
16050,453,Deluxe,94.82
16051,27,Suite,142.96
16052,198,Suite,73.19
16053,84,Presidential,113.87
16054,143,Deluxe,335.99
16055,557,Suite,171.28
16056,331,Deluxe,497.84
16057,472,Deluxe,99.75
16058,617,Standard,207.52
16059,990,Presidential,420.68
16060,645,Deluxe,162.42
16061,317,Presidential,485.18
16062,5,Standard,376.42
16063,629,Presidential,253.22
16064,968,Presidential,183.80
16065,831,Standard,151.27
16066,613,Suite,228.43
16067,540,Deluxe,355.43
16068,649,Suite,450.20
16069,900,Presidential,153.49
16070,440,Suite,441.07
16071,531,Standard,239.24
16072,887,Deluxe,139.25
16073,697,Standard,77.56
16074,67,Deluxe,385.79
16075,158,Deluxe,275.85
16076,922,Suite,370.03
16077,66,Presidential,453.69
16078,344,Presidential,103.36
16079,326,Deluxe,120.59
16080,662,Presidential,326.43
16081,529,Suite,319.38
16082,88,Suite,481.32
16083,823,Deluxe,268.90
16084,812,Suite,463.66
16085,156,Suite,316.60
16086,883,Deluxe,388.04
16087,42,Presidential,347.81
16088,809,Presidential,494.91
16089,587,Deluxe,362.67
16090,103,Standard,382.64
16091,160,Presidential,362.37
16092,809,Standard,259.84
16093,747,Suite,381.86
16094,404,Standard,191.76
16095,276,Standard,370.99
16096,3,Presidential,230.18
16097,774,Presidential,435.65
16098,287,Standard,247.59
16099,38,Presidential,351.62
16100,865,Deluxe,448.70
16101,267,Deluxe,154.48
16102,508,Suite,386.32
16103,223,Deluxe,441.34
16104,526,Suite,258.94
16105,464,Standard,62.62
16106,138,Presidential,274.63
16107,118,Suite,339.48
16108,331,Suite,412.57
16109,203,Deluxe,466.16
16110,151,Presidential,320.27
16111,962,Suite,172.56
16112,944,Presidential,131.82
16113,639,Deluxe,281.53
16114,732,Suite,201.40
16115,488,Standard,254.13
16116,526,Suite,469.46
16117,630,Presidential,211.92
16118,194,Deluxe,314.73
16119,835,Suite,209.21
16120,223,Presidential,361.71
16121,888,Standard,238.80
16122,540,Suite,64.45
16123,440,Deluxe,263.79
16124,581,Suite,481.13
16125,206,Standard,228.45
16126,429,Deluxe,312.85
16127,901,Presidential,393.99
16128,445,Standard,405.59
16129,557,Suite,360.63
16130,751,Presidential,194.91
16131,41,Suite,73.27
16132,841,Standard,412.66
16133,890,Presidential,208.24
16134,751,Deluxe,135.94
16135,524,Suite,440.76
16136,945,Deluxe,391.39
16137,976,Standard,172.14
16138,178,Standard,455.62
16139,778,Suite,369.82
16140,576,Suite,358.98
16141,819,Standard,223.50
16142,289,Presidential,330.94
16143,362,Presidential,465.96
16144,886,Presidential,273.22
16145,883,Deluxe,126.84
16146,715,Suite,161.94
16147,420,Standard,489.64
16148,829,Deluxe,66.87
16149,939,Presidential,452.73
16150,747,Presidential,294.21
16151,320,Deluxe,129.24
16152,263,Standard,64.18
16153,162,Standard,355.86
16154,51,Suite,280.54
16155,371,Standard,215.62
16156,43,Standard,344.72
16157,397,Suite,347.29
16158,616,Deluxe,56.34
16159,161,Presidential,50.81
16160,158,Standard,287.06
16161,36,Standard,93.22
16162,622,Standard,148.16
16163,20,Suite,379.04
16164,765,Deluxe,346.75
16165,822,Deluxe,473.11
16166,801,Deluxe,193.68
16167,191,Standard,164.57
16168,893,Standard,272.32
16169,863,Standard,475.37
16170,533,Suite,437.62
16171,941,Standard,290.79
16172,570,Deluxe,401.15
16173,552,Deluxe,207.36
16174,377,Deluxe,287.92
16175,619,Suite,76.40
16176,153,Standard,174.28
16177,642,Presidential,261.99
16178,39,Presidential,114.02
16179,232,Presidential,336.55
16180,33,Standard,462.93
16181,53,Standard,157.67
16182,690,Standard,280.90
16183,644,Suite,109.02
16184,423,Deluxe,349.46
16185,629,Presidential,76.43
16186,261,Deluxe,286.63
16187,295,Deluxe,116.86
16188,618,Deluxe,328.34
16189,364,Suite,360.08
16190,186,Standard,165.38
16191,359,Deluxe,142.84
16192,77,Suite,112.47
16193,321,Suite,374.81
16194,52,Deluxe,174.65
16195,500,Standard,171.33
16196,342,Presidential,269.04
16197,395,Presidential,314.99
16198,391,Presidential,86.05
16199,250,Suite,396.47
16200,199,Deluxe,372.85
16201,52,Suite,115.09
16202,31,Suite,163.57
16203,510,Standard,420.39
16204,187,Suite,190.62
16205,294,Deluxe,418.06
16206,685,Suite,419.24
16207,487,Standard,483.43
16208,870,Presidential,276.49
16209,642,Suite,287.73
16210,497,Standard,494.41
16211,584,Presidential,57.33
16212,442,Deluxe,482.91
16213,447,Standard,390.44
16214,283,Deluxe,375.07
16215,889,Standard,157.19
16216,636,Suite,397.09
16217,938,Suite,207.92
16218,799,Standard,61.61
16219,744,Suite,452.14
16220,225,Presidential,275.48
16221,495,Deluxe,182.08
16222,769,Suite,446.24
16223,477,Presidential,281.06
16224,831,Deluxe,440.88
16225,391,Suite,485.83
16226,833,Standard,52.28
16227,371,Standard,438.53
16228,636,Standard,394.26
16229,263,Standard,446.30
16230,326,Deluxe,274.74
16231,917,Standard,414.11
16232,948,Presidential,128.85
16233,592,Presidential,221.12
16234,725,Presidential,331.52
16235,306,Presidential,167.95
16236,206,Presidential,345.62
16237,188,Presidential,76.98
16238,293,Standard,227.67
16239,399,Deluxe,213.53
16240,185,Presidential,136.82
16241,687,Deluxe,94.85
16242,116,Standard,224.78
16243,613,Presidential,70.76
16244,757,Suite,270.61
16245,244,Suite,402.28
16246,607,Deluxe,127.91
16247,838,Suite,270.48
16248,62,Presidential,379.45
16249,153,Deluxe,66.80
16250,941,Deluxe,195.47
16251,575,Deluxe,339.81
16252,520,Presidential,313.77
16253,727,Suite,443.60
16254,316,Standard,380.01
16255,614,Suite,495.91
16256,213,Presidential,176.06
16257,567,Presidential,117.15
16258,765,Standard,89.42
16259,93,Presidential,463.30
16260,658,Deluxe,74.19
16261,359,Standard,320.93
16262,19,Suite,234.12
16263,1,Suite,376.87
16264,428,Deluxe,204.00
16265,828,Presidential,232.12
16266,5,Standard,298.75
16267,827,Suite,258.04
16268,830,Standard,158.57
16269,236,Suite,456.58
16270,809,Presidential,85.76
16271,4,Presidential,185.94
16272,538,Suite,292.92
16273,260,Standard,136.33
16274,185,Deluxe,247.82
16275,997,Standard,442.76
16276,481,Presidential,155.74
16277,763,Deluxe,420.68
16278,199,Suite,216.79
16279,350,Standard,333.02
16280,731,Presidential,223.79
16281,97,Standard,148.29
16282,230,Standard,187.48
16283,627,Presidential,149.80
16284,914,Standard,379.88
16285,890,Standard,350.23
16286,616,Deluxe,362.60
16287,434,Deluxe,88.93
16288,92,Suite,480.80
16289,358,Standard,72.56
16290,651,Standard,248.68
16291,618,Presidential,121.95
16292,279,Standard,276.06
16293,152,Suite,220.10
16294,418,Deluxe,255.15
16295,771,Presidential,182.85
16296,260,Suite,264.56
16297,765,Suite,462.99
16298,924,Standard,163.87
16299,922,Suite,195.59
16300,922,Deluxe,138.74
16301,7,Suite,398.22
16302,333,Standard,171.84
16303,8,Standard,460.46
16304,195,Standard,358.97
16305,242,Presidential,98.95
16306,216,Suite,384.64
16307,308,Suite,489.87
16308,48,Deluxe,127.02
16309,664,Suite,371.91
16310,657,Suite,427.74
16311,236,Presidential,215.17
16312,447,Presidential,82.80
16313,721,Standard,55.98
16314,395,Deluxe,152.51
16315,752,Suite,388.76
16316,241,Suite,56.10
16317,839,Standard,268.25
16318,866,Presidential,256.36
16319,190,Deluxe,440.91
16320,214,Deluxe,388.38
16321,763,Deluxe,273.63
16322,132,Deluxe,388.29
16323,336,Suite,476.44
16324,272,Standard,210.53
16325,972,Suite,73.68
16326,531,Presidential,87.29
16327,518,Presidential,306.84
16328,76,Standard,131.76
16329,312,Deluxe,276.54
16330,298,Standard,484.76
16331,620,Suite,291.41
16332,949,Deluxe,482.57
16333,255,Deluxe,237.03
16334,198,Standard,400.66
16335,619,Deluxe,251.37
16336,979,Suite,230.79
16337,124,Presidential,113.23
16338,474,Deluxe,79.05
16339,517,Presidential,154.67
16340,320,Suite,246.08
16341,56,Suite,267.43
16342,783,Deluxe,357.33
16343,685,Suite,353.21
16344,28,Presidential,447.99
16345,528,Suite,393.48
16346,581,Suite,126.11
16347,970,Deluxe,343.25
16348,415,Presidential,303.94
16349,1,Deluxe,363.09
16350,85,Suite,481.73
16351,947,Standard,433.69
16352,849,Deluxe,336.43
16353,333,Deluxe,250.98
16354,266,Presidential,417.03
16355,524,Presidential,455.46
16356,564,Presidential,373.51
16357,51,Deluxe,223.51
16358,498,Suite,284.00
16359,925,Presidential,372.54
16360,482,Presidential,169.54
16361,926,Standard,179.25
16362,138,Suite,217.68
16363,148,Suite,107.06
16364,737,Deluxe,350.55
16365,802,Presidential,92.86
16366,931,Suite,456.13
16367,554,Presidential,156.12
16368,663,Deluxe,336.47
16369,442,Deluxe,454.23
16370,145,Deluxe,414.15
16371,547,Suite,451.82
16372,830,Suite,435.34
16373,948,Deluxe,453.13
16374,343,Presidential,362.94
16375,158,Presidential,196.10
16376,103,Suite,253.92
16377,20,Deluxe,482.82
16378,262,Deluxe,110.19
16379,798,Deluxe,464.24
16380,270,Suite,199.23
16381,142,Suite,188.71
16382,202,Standard,329.44
16383,118,Deluxe,181.98
16384,904,Presidential,148.22
16385,884,Suite,148.55
16386,826,Suite,498.60
16387,893,Deluxe,275.43
16388,319,Standard,76.84
16389,898,Standard,360.49
16390,939,Deluxe,466.51
16391,713,Suite,431.10
16392,145,Deluxe,281.84
16393,184,Standard,223.81
16394,701,Presidential,158.29
16395,410,Standard,90.00
16396,90,Standard,443.90
16397,556,Suite,384.11
16398,347,Presidential,223.85
16399,542,Suite,484.99
16400,181,Deluxe,334.55
16401,22,Presidential,375.31
16402,441,Deluxe,262.71
16403,289,Suite,435.02
16404,869,Presidential,296.56
16405,561,Presidential,139.70
16406,590,Deluxe,315.23
16407,166,Suite,109.41
16408,929,Presidential,381.99
16409,956,Standard,487.77
16410,563,Presidential,256.76
16411,773,Deluxe,449.80
16412,856,Suite,152.61
16413,552,Presidential,440.46
16414,600,Standard,314.70
16415,195,Standard,134.88
16416,68,Presidential,286.49
16417,330,Deluxe,480.07
16418,457,Deluxe,235.39
16419,612,Deluxe,420.80
16420,19,Deluxe,351.80
16421,770,Suite,413.94
16422,92,Presidential,446.42
16423,233,Presidential,290.99
16424,778,Presidential,171.43
16425,618,Suite,380.28
16426,238,Deluxe,142.10
16427,610,Standard,186.30
16428,883,Presidential,477.95
16429,962,Presidential,185.81
16430,217,Standard,152.83
16431,655,Presidential,415.99
16432,285,Presidential,319.83
16433,159,Presidential,151.61
16434,407,Suite,120.04
16435,437,Presidential,442.02
16436,714,Suite,410.22
16437,648,Suite,308.71
16438,949,Presidential,452.70
16439,281,Standard,128.40
16440,156,Deluxe,311.38
16441,478,Standard,110.24
16442,415,Suite,95.27
16443,558,Suite,237.31
16444,587,Standard,174.47
16445,741,Deluxe,365.29
16446,768,Suite,215.28
16447,282,Standard,466.73
16448,988,Standard,438.41
16449,987,Presidential,228.15
16450,818,Standard,137.44
16451,671,Suite,447.67
16452,285,Deluxe,86.82
16453,775,Presidential,444.25
16454,463,Suite,173.13
16455,551,Standard,482.10
16456,562,Presidential,80.75
16457,886,Suite,300.73
16458,884,Deluxe,367.84
16459,684,Suite,133.21
16460,718,Suite,382.92
16461,231,Standard,397.95
16462,330,Suite,396.85
16463,884,Deluxe,381.36
16464,559,Deluxe,194.23
16465,728,Standard,386.22
16466,854,Deluxe,221.25
16467,943,Suite,255.13
16468,975,Standard,204.28
16469,734,Suite,110.20
16470,303,Standard,493.68
16471,761,Suite,171.35
16472,929,Suite,282.08
16473,407,Standard,103.28
16474,498,Standard,339.93
16475,50,Deluxe,278.43
16476,169,Suite,386.32
16477,580,Deluxe,131.25
16478,365,Suite,221.49
16479,727,Deluxe,99.80
16480,582,Standard,346.78
16481,426,Deluxe,201.93
16482,577,Presidential,160.58
16483,836,Standard,418.96
16484,288,Standard,459.98
16485,974,Suite,260.49
16486,349,Standard,305.69
16487,34,Presidential,178.93
16488,421,Presidential,377.66
16489,182,Presidential,92.85
16490,979,Suite,256.92
16491,301,Presidential,151.43
16492,672,Presidential,215.00
16493,888,Deluxe,308.29
16494,219,Suite,54.81
16495,245,Suite,341.34
16496,68,Standard,361.73
16497,541,Standard,378.93
16498,432,Suite,199.02
16499,402,Presidential,95.15
16500,353,Suite,141.88
16501,993,Presidential,395.50
16502,373,Presidential,154.03
16503,696,Suite,374.49
16504,431,Deluxe,350.71
16505,234,Standard,197.94
16506,9,Deluxe,172.60
16507,769,Deluxe,101.74
16508,7,Standard,378.75
16509,597,Deluxe,110.93
16510,574,Presidential,159.18
16511,396,Suite,480.68
16512,778,Suite,378.84
16513,686,Standard,203.83
16514,67,Deluxe,425.15
16515,25,Suite,285.84
